name,ref,SRR1103937.trimmed,SRR1103938.trimmed,SRR1103939.trimmed,SRR1103940.trimmed,SRR1103941.trimmed,SRR1103942.trimmed,SRR1103943.trimmed,SRR1103944.trimmed,SRR1103945.trimmed,SRR1103946.trimmed,SRR1103947.trimmed,SRR1103948.trimmed,SRR1103937.trimmed norm,SRR1103938.trimmed norm,SRR1103939.trimmed norm,SRR1103940.trimmed norm,SRR1103941.trimmed norm,SRR1103942.trimmed norm,SRR1103943.trimmed norm,SRR1103944.trimmed norm,SRR1103945.trimmed norm,SRR1103946.trimmed norm,SRR1103947.trimmed norm,SRR1103948.trimmed norm,total_reads,mean_norm
hsa-miR-5695,mirbase-hsa,4.0,3.0,,4.0,3.0,2.0,14.0,15.0,4.0,22.0,10.0,12.0,1.1,1.4,,1.5,1.2,0.8,1.4,1.9,0.5,1.8,1.2,1.3,93.0,1.3
hsa-miR-627-3p,mirbase-hsa,3.0,1.0,2.0,1.0,1.0,,10.0,12.0,11.0,19.0,16.0,15.0,0.8,0.5,0.6,0.4,0.4,,1.0,1.5,1.4,1.5,2.0,1.6,91.0,1.1
hsa-miR-4781-3p,mirbase-hsa,6.0,4.0,7.0,2.0,,3.0,14.0,8.0,6.0,16.0,12.0,12.0,1.7,1.9,1.9,0.8,,1.1,1.4,1.0,0.8,1.3,1.5,1.3,90.0,1.3
hsa-miR-7151-3p,mirbase-hsa,1.0,,1.0,2.0,1.0,1.0,2.0,61.0,4.0,9.0,6.0,2.0,0.3,,0.3,0.8,0.4,0.4,0.2,7.6,0.5,0.7,0.7,0.2,90.0,1.1
hsa-miR-4638-3p,mirbase-hsa,5.0,5.0,11.0,6.0,5.0,1.0,13.0,7.0,10.0,12.0,11.0,4.0,1.4,2.4,3.0,2.3,2.1,0.4,1.2,0.9,1.3,1.0,1.4,0.4,90.0,1.5
hsa-miR-4424,mirbase-hsa,1.0,2.0,2.0,3.0,3.0,4.0,28.0,8.0,4.0,4.0,7.0,23.0,0.3,0.9,0.6,1.1,1.2,1.5,2.7,1.0,0.5,0.3,0.9,2.5,89.0,1.1
hsa-miR-4520-3p,mirbase-hsa,9.0,4.0,8.0,9.0,6.0,7.0,16.0,4.0,7.0,10.0,6.0,2.0,2.5,1.9,2.2,3.5,2.5,2.7,1.5,0.5,0.9,0.8,0.7,0.2,88.0,1.7
hsa-miR-4775,mirbase-hsa,3.0,5.0,7.0,5.0,1.0,5.0,12.0,7.0,9.0,17.0,10.0,7.0,0.8,2.4,1.9,1.9,0.4,1.9,1.2,0.9,1.2,1.4,1.2,0.8,88.0,1.3
hsa-miR-576-3p,mirbase-hsa,3.0,2.0,1.0,2.0,5.0,2.0,7.0,10.0,12.0,20.0,8.0,15.0,0.8,0.9,0.3,0.8,2.1,0.8,0.7,1.2,1.6,1.6,1.0,1.6,87.0,1.1
hsa-miR-516b-5p,mirbase-hsa,7.0,,1.0,1.0,2.0,4.0,9.0,7.0,10.0,29.0,9.0,8.0,1.9,,0.3,0.4,0.8,1.5,0.9,0.9,1.3,2.3,1.1,0.9,87.0,1.1
hsa-miR-133a-5p,mirbase-hsa,7.0,3.0,7.0,3.0,3.0,5.0,15.0,9.0,11.0,13.0,6.0,5.0,1.9,1.4,1.9,1.1,1.2,1.9,1.4,1.1,1.4,1.1,0.7,0.5,87.0,1.3
hsa-miR-1255a,mirbase-hsa,5.0,6.0,5.0,5.0,,3.0,26.0,10.0,2.0,13.0,5.0,7.0,1.4,2.9,1.4,1.9,,1.1,2.5,1.2,0.3,1.1,0.6,0.8,87.0,1.4
hsa-miR-302d-3p,mirbase-hsa,2.0,1.0,,3.0,4.0,1.0,14.0,14.0,6.0,24.0,5.0,12.0,0.6,0.5,,1.1,1.7,0.4,1.4,1.8,0.8,1.9,0.6,1.3,86.0,1.1
hsa-miR-320d,mirbase-hsa,12.0,2.0,7.0,2.0,4.0,4.0,6.0,8.0,9.0,17.0,6.0,9.0,3.4,0.9,1.9,0.8,1.7,1.5,0.6,1.0,1.2,1.4,0.7,1.0,86.0,1.3
hsa-miR-548am-5p,mirbase-hsa,3.0,2.0,2.0,2.0,2.0,2.0,7.0,9.0,8.0,19.0,12.0,18.0,0.8,0.9,0.6,0.8,0.8,0.8,0.7,1.1,1.1,1.5,1.5,1.9,86.0,1.0
hsa-miR-6866-5p,mirbase-hsa,,2.0,3.0,1.0,3.0,3.0,23.0,10.0,8.0,15.0,8.0,9.0,,0.9,0.8,0.4,1.2,1.1,2.2,1.2,1.1,1.2,1.0,1.0,85.0,1.1
hsa-miR-223-5p,mirbase-hsa,3.0,2.0,,,2.0,1.0,3.0,9.0,9.0,20.0,22.0,14.0,0.8,0.9,,,0.8,0.4,0.3,1.1,1.2,1.6,2.7,1.5,85.0,1.1
hsa-miR-1268a,mirbase-hsa,6.0,2.0,2.0,6.0,5.0,2.0,18.0,8.0,5.0,20.0,2.0,9.0,1.7,0.9,0.6,2.3,2.1,0.8,1.7,1.0,0.7,1.6,0.2,1.0,85.0,1.2
hsa-miR-6786-3p,mirbase-hsa,7.0,1.0,4.0,5.0,4.0,2.0,14.0,9.0,9.0,13.0,8.0,8.0,1.9,0.5,1.1,1.9,1.7,0.8,1.4,1.1,1.2,1.1,1.0,0.9,84.0,1.2
hsa-miR-4529-3p,mirbase-hsa,4.0,2.0,3.0,3.0,2.0,3.0,11.0,9.0,5.0,16.0,11.0,14.0,1.1,0.9,0.8,1.1,0.8,1.1,1.1,1.1,0.7,1.3,1.4,1.5,83.0,1.1
hsa-miR-664b-5p,mirbase-hsa,13.0,3.0,1.0,3.0,4.0,,10.0,11.0,10.0,16.0,8.0,4.0,3.6,1.4,0.3,1.1,1.7,,1.0,1.4,1.3,1.3,1.0,0.4,83.0,1.3
hsa-miR-942-5p,mirbase-hsa,1.0,2.0,3.0,4.0,3.0,6.0,10.0,10.0,8.0,17.0,10.0,9.0,0.3,0.9,0.8,1.5,1.2,2.3,1.0,1.2,1.1,1.4,1.2,1.0,83.0,1.2
hsa-miR-3663-3p,mirbase-hsa,5.0,4.0,6.0,4.0,4.0,2.0,19.0,12.0,10.0,8.0,3.0,5.0,1.4,1.9,1.6,1.5,1.7,0.8,1.8,1.5,1.3,0.6,0.4,0.5,82.0,1.3
hsa-miR-548b-5p,mirbase-hsa,4.0,2.0,1.0,2.0,6.0,,10.0,10.0,8.0,18.0,11.0,10.0,1.1,0.9,0.3,0.8,2.5,,1.0,1.2,1.1,1.4,1.4,1.1,82.0,1.2
hsa-miR-5682,mirbase-hsa,2.0,1.0,3.0,8.0,2.0,1.0,23.0,10.0,5.0,10.0,3.0,14.0,0.6,0.5,0.8,3.1,0.8,0.4,2.2,1.2,0.7,0.8,0.4,1.5,82.0,1.1
hsa-miR-548ah-5p,mirbase-hsa,3.0,1.0,3.0,5.0,2.0,4.0,14.0,12.0,7.0,16.0,7.0,8.0,0.8,0.5,0.8,1.9,0.8,1.5,1.4,1.5,0.9,1.3,0.9,0.9,82.0,1.1
hsa-miR-541-5p,mirbase-hsa,6.0,9.0,7.0,3.0,1.0,4.0,20.0,9.0,6.0,6.0,6.0,5.0,1.7,4.3,1.9,1.1,0.4,1.5,1.9,1.1,0.8,0.5,0.7,0.5,82.0,1.4
hsa-miR-6741-3p,mirbase-hsa,8.0,5.0,3.0,7.0,1.0,5.0,12.0,9.0,5.0,10.0,11.0,5.0,2.2,2.4,0.8,2.7,0.4,1.9,1.2,1.1,0.7,0.8,1.4,0.5,81.0,1.3
hsa-miR-548az-5p,mirbase-hsa,4.0,2.0,4.0,2.0,6.0,3.0,17.0,11.0,5.0,13.0,2.0,12.0,1.1,0.9,1.1,0.8,2.5,1.1,1.6,1.4,0.7,1.1,0.2,1.3,81.0,1.2
hsa-miR-624-5p,mirbase-hsa,3.0,2.0,1.0,3.0,3.0,5.0,13.0,6.0,12.0,12.0,5.0,15.0,0.8,0.9,0.3,1.1,1.2,1.9,1.2,0.8,1.6,1.0,0.6,1.6,80.0,1.1
hsa-miR-1185-2-3p,mirbase-hsa,4.0,3.0,5.0,2.0,2.0,5.0,12.0,6.0,10.0,14.0,8.0,9.0,1.1,1.4,1.4,0.8,0.8,1.9,1.2,0.8,1.3,1.1,1.0,1.0,80.0,1.1
hsa-miR-3139,mirbase-hsa,3.0,,4.0,2.0,6.0,,12.0,11.0,15.0,10.0,10.0,6.0,0.8,,1.1,0.8,2.5,,1.2,1.4,2.0,0.8,1.2,0.6,79.0,1.2
hsa-miR-499a-3p,mirbase-hsa,2.0,1.0,5.0,1.0,3.0,5.0,12.0,7.0,9.0,19.0,7.0,8.0,0.6,0.5,1.4,0.4,1.2,1.9,1.2,0.9,1.2,1.5,0.9,0.9,79.0,1.0
hsa-miR-23b-5p,mirbase-hsa,5.0,3.0,4.0,4.0,2.0,3.0,16.0,6.0,4.0,16.0,8.0,8.0,1.4,1.4,1.1,1.5,0.8,1.1,1.5,0.8,0.5,1.3,1.0,0.9,79.0,1.1
hsa-miR-219a-1-3p,mirbase-hsa,6.0,2.0,4.0,10.0,1.0,4.0,14.0,10.0,5.0,6.0,11.0,6.0,1.7,0.9,1.1,3.8,0.4,1.5,1.4,1.2,0.7,0.5,1.4,0.6,79.0,1.3
hsa-miR-548i,mirbase-hsa,2.0,2.0,3.0,2.0,2.0,2.0,10.0,5.0,14.0,16.0,11.0,10.0,0.6,0.9,0.8,0.8,0.8,0.8,1.0,0.6,1.8,1.3,1.4,1.1,79.0,1.0
hsa-miR-548n,mirbase-hsa,4.0,2.0,4.0,6.0,3.0,2.0,7.0,16.0,10.0,16.0,5.0,4.0,1.1,0.9,1.1,2.3,1.2,0.8,0.7,2.0,1.3,1.3,0.6,0.4,79.0,1.1
hsa-miR-3620-5p,mirbase-hsa,4.0,0.0,5.0,3.0,4.0,,14.0,10.0,14.0,12.0,5.0,8.0,1.1,0.0,1.4,1.1,1.7,,1.4,1.2,1.8,1.0,0.6,0.9,79.0,1.2
hsa-miR-6772-3p,mirbase-hsa,6.0,4.0,3.0,2.0,4.0,1.0,10.0,9.0,11.0,14.0,3.0,11.0,1.7,1.9,0.8,0.8,1.7,0.4,1.0,1.1,1.4,1.1,0.4,1.2,78.0,1.1
hsa-miR-636,mirbase-hsa,5.0,1.0,6.0,2.0,4.0,5.0,12.0,5.0,8.0,14.0,10.0,6.0,1.4,0.5,1.6,0.8,1.7,1.9,1.2,0.6,1.1,1.1,1.2,0.6,78.0,1.1
hsa-miR-5010-5p,mirbase-hsa,13.0,3.0,7.0,3.0,6.0,1.0,18.0,11.0,4.0,9.0,2.0,1.0,3.6,1.4,1.9,1.1,2.5,0.4,1.7,1.4,0.5,0.7,0.2,0.1,78.0,1.3
hsa-miR-1291,mirbase-hsa,1.0,2.0,1.0,5.0,6.0,3.0,13.0,11.0,4.0,18.0,9.0,4.0,0.3,0.9,0.3,1.9,2.5,1.1,1.2,1.4,0.5,1.4,1.1,0.4,77.0,1.1
hsa-miR-3928-3p,mirbase-hsa,5.0,2.0,3.0,2.0,1.0,4.0,10.0,11.0,8.0,18.0,5.0,8.0,1.4,0.9,0.8,0.8,0.4,1.5,1.0,1.4,1.1,1.4,0.6,0.9,77.0,1.0
hsa-miR-3124-5p,mirbase-hsa,,3.0,6.0,3.0,1.0,3.0,11.0,5.0,15.0,17.0,6.0,7.0,,1.4,1.6,1.1,0.4,1.1,1.1,0.6,2.0,1.4,0.7,0.8,77.0,1.1
hsa-miR-3064-5p,mirbase-hsa,9.0,4.0,4.0,3.0,5.0,4.0,9.0,7.0,9.0,10.0,8.0,3.0,2.5,1.9,1.1,1.1,2.1,1.5,0.9,0.9,1.2,0.8,1.0,0.3,75.0,1.3
hsa-miR-378b,mirbase-hsa,4.0,2.0,2.0,4.0,0.0,4.0,12.0,8.0,8.0,10.0,7.0,14.0,1.1,0.9,0.6,1.5,0.0,1.5,1.2,1.0,1.1,0.8,0.9,1.5,75.0,1.1
hsa-miR-449c-5p,mirbase-hsa,,1.0,4.0,3.0,3.0,5.0,16.0,18.0,,9.0,3.0,12.0,,0.5,1.1,1.1,1.2,1.9,1.5,2.2,,0.7,0.4,1.3,74.0,1.2
hsa-miR-5581-3p,mirbase-hsa,6.0,2.0,3.0,,2.0,2.0,7.0,9.0,9.0,21.0,4.0,9.0,1.7,0.9,0.8,,0.8,0.8,0.7,1.1,1.2,1.7,0.5,1.0,74.0,1.0
hsa-miR-6883-3p,mirbase-hsa,8.0,4.0,2.0,2.0,4.0,2.0,13.0,4.0,2.0,15.0,9.0,7.0,2.2,1.9,0.6,0.8,1.7,0.8,1.2,0.5,0.3,1.2,1.1,0.8,72.0,1.1
hsa-miR-2114-3p,mirbase-hsa,1.0,,2.0,2.0,3.0,2.0,8.0,13.0,8.0,21.0,3.0,9.0,0.3,,0.6,0.8,1.2,0.8,0.8,1.6,1.1,1.7,0.4,1.0,72.0,0.9
hsa-miR-222-5p,mirbase-hsa,6.0,,3.0,4.0,5.0,4.0,15.0,10.0,8.0,7.0,5.0,5.0,1.7,,0.8,1.5,2.1,1.5,1.4,1.2,1.1,0.6,0.6,0.5,72.0,1.2
hsa-miR-4645-3p,mirbase-hsa,5.0,,4.0,,,4.0,10.0,10.0,6.0,14.0,4.0,14.0,1.4,,1.1,,,1.5,1.0,1.2,0.8,1.1,0.5,1.5,71.0,1.1
hsa-miR-5585-3p,mirbase-hsa,10.0,1.0,3.0,5.0,3.0,4.0,6.0,8.0,2.0,12.0,10.0,7.0,2.8,0.5,0.8,1.9,1.2,1.5,0.6,1.0,0.3,1.0,1.2,0.8,71.0,1.1
hsa-miR-4421,mirbase-hsa,3.0,4.0,6.0,3.0,1.0,3.0,9.0,11.0,8.0,13.0,2.0,8.0,0.8,1.9,1.6,1.1,0.4,1.1,0.9,1.4,1.1,1.1,0.2,0.9,71.0,1.0
hsa-miR-548h-5p,mirbase-hsa,4.0,2.0,3.0,3.0,1.0,3.0,8.0,6.0,9.0,16.0,6.0,10.0,1.1,0.9,0.8,1.1,0.4,1.1,0.8,0.8,1.2,1.3,0.7,1.1,71.0,0.9
hsa-miR-3177-3p,mirbase-hsa,3.0,4.0,3.0,1.0,5.0,6.0,12.0,8.0,9.0,8.0,7.0,5.0,0.8,1.9,0.8,0.4,2.1,2.3,1.2,1.0,1.2,0.6,0.9,0.5,71.0,1.1
hsa-miR-1910-5p,mirbase-hsa,5.0,3.0,1.0,2.0,3.0,4.0,6.0,9.0,10.0,10.0,12.0,5.0,1.4,1.4,0.3,0.8,1.2,1.5,0.6,1.1,1.3,0.8,1.5,0.5,70.0,1.0
hsa-miR-3617-5p,mirbase-hsa,2.0,1.0,4.0,,3.0,1.0,6.0,3.0,7.0,24.0,7.0,11.0,0.6,0.5,1.1,,1.2,0.4,0.6,0.4,0.9,1.9,0.9,1.2,69.0,0.9
hsa-miR-495-5p,mirbase-hsa,4.0,2.0,6.0,6.0,,2.0,10.0,8.0,10.0,8.0,6.0,6.0,1.1,0.9,1.6,2.3,,0.8,1.0,1.0,1.3,0.6,0.7,0.6,68.0,1.1
hsa-miR-552-3p,mirbase-hsa,4.0,4.0,2.0,2.0,,4.0,13.0,8.0,4.0,8.0,9.0,10.0,1.1,1.9,0.6,0.8,,1.5,1.2,1.0,0.5,0.6,1.1,1.1,68.0,1.0
hsa-miR-548aw,mirbase-hsa,,1.0,3.0,1.0,,,12.0,8.0,6.0,22.0,9.0,6.0,,0.5,0.8,0.4,,,1.2,1.0,0.8,1.8,1.1,0.6,68.0,0.9
hsa-miR-6818-5p,mirbase-hsa,4.0,1.0,1.0,2.0,2.0,3.0,12.0,7.0,6.0,11.0,10.0,8.0,1.1,0.5,0.3,0.8,0.8,1.1,1.2,0.9,0.8,0.9,1.2,0.9,67.0,0.9
hsa-miR-1234-3p,mirbase-hsa,2.0,1.0,2.0,3.0,,2.0,14.0,9.0,2.0,20.0,9.0,3.0,0.6,0.5,0.6,1.1,,0.8,1.4,1.1,0.3,1.6,1.1,0.3,67.0,0.8
hsa-miR-877-3p,mirbase-hsa,6.0,4.0,4.0,5.0,1.0,4.0,6.0,7.0,4.0,12.0,3.0,11.0,1.7,1.9,1.1,1.9,0.4,1.5,0.6,0.9,0.5,1.0,0.4,1.2,67.0,1.1
hsa-miR-1908-3p,mirbase-hsa,2.0,1.0,6.0,12.0,1.0,4.0,11.0,5.0,7.0,10.0,4.0,4.0,0.6,0.5,1.6,4.6,0.4,1.5,1.1,0.6,0.9,0.8,0.5,0.4,67.0,1.1
hsa-miR-892a,mirbase-hsa,3.0,4.0,3.0,2.0,,2.0,10.0,11.0,9.0,12.0,4.0,6.0,0.8,1.9,0.8,0.8,,0.8,1.0,1.4,1.2,1.0,0.5,0.6,66.0,1.0
hsa-miR-1266-5p,mirbase-hsa,5.0,1.0,2.0,2.0,3.0,,8.0,7.0,2.0,14.0,12.0,10.0,1.4,0.5,0.6,0.8,1.2,,0.8,0.9,0.3,1.1,1.5,1.1,66.0,0.9
hsa-miR-3620-3p,mirbase-hsa,2.0,,1.0,2.0,4.0,,10.0,5.0,7.0,10.0,6.0,18.0,0.6,,0.3,0.8,1.7,,1.0,0.6,0.9,0.8,0.7,1.9,65.0,0.9
hsa-miR-549a,mirbase-hsa,5.0,1.0,1.0,1.0,5.0,4.0,3.0,14.0,11.0,10.0,6.0,3.0,1.4,0.5,0.3,0.4,2.1,1.5,0.3,1.8,1.4,0.8,0.7,0.3,64.0,1.0
hsa-miR-3151-5p,mirbase-hsa,6.0,1.0,7.0,1.0,8.0,1.0,13.0,10.0,5.0,2.0,8.0,2.0,1.7,0.5,1.9,0.4,3.3,0.4,1.2,1.2,0.7,0.2,1.0,0.2,64.0,1.1
hsa-miR-216a-5p,mirbase-hsa,6.0,6.0,1.0,3.0,,4.0,10.0,3.0,8.0,13.0,5.0,5.0,1.7,2.9,0.3,1.1,,1.5,1.0,0.4,1.1,1.1,0.6,0.5,64.0,1.1
hsa-miR-4473,mirbase-hsa,7.0,1.0,2.0,4.0,1.0,3.0,8.0,10.0,4.0,7.0,7.0,9.0,1.9,0.5,0.6,1.5,0.4,1.1,0.8,1.2,0.5,0.6,0.9,1.0,63.0,0.9
hsa-miR-378e,mirbase-hsa,1.0,1.0,4.0,2.0,2.0,2.0,10.0,10.0,7.0,12.0,5.0,7.0,0.3,0.5,1.1,0.8,0.8,0.8,1.0,1.2,0.9,1.0,0.6,0.8,63.0,0.8
hsa-miR-7705,mirbase-hsa,1.0,1.0,4.0,2.0,2.0,1.0,6.0,10.0,3.0,15.0,10.0,8.0,0.3,0.5,1.1,0.8,0.8,0.4,0.6,1.2,0.4,1.2,1.2,0.9,63.0,0.8
hsa-miR-3173-5p,mirbase-hsa,4.0,1.0,4.0,3.0,4.0,1.0,8.0,8.0,7.0,13.0,7.0,3.0,1.1,0.5,1.1,1.1,1.7,0.4,0.8,1.0,0.9,1.1,0.9,0.3,63.0,0.9
hsa-miR-188-3p,mirbase-hsa,,1.0,6.0,2.0,1.0,2.0,9.0,6.0,5.0,13.0,7.0,10.0,,0.5,1.6,0.8,0.4,0.8,0.9,0.8,0.7,1.1,0.9,1.1,62.0,0.8
hsa-miR-6743-3p,mirbase-hsa,7.0,4.0,5.0,2.0,3.0,3.0,15.0,7.0,,4.0,8.0,4.0,1.9,1.9,1.4,0.8,1.2,1.1,1.4,0.9,,0.3,1.0,0.4,62.0,1.1
hsa-miR-3940-3p,mirbase-hsa,1.0,3.0,1.0,,,2.0,8.0,7.0,7.0,13.0,6.0,14.0,0.3,1.4,0.3,,,0.8,0.8,0.9,0.9,1.1,0.7,1.5,62.0,0.9
hsa-miR-16-1-3p,mirbase-hsa,2.0,1.0,3.0,1.0,1.0,2.0,8.0,6.0,9.0,12.0,11.0,6.0,0.6,0.5,0.8,0.4,0.4,0.8,0.8,0.8,1.2,1.0,1.4,0.6,62.0,0.8
hsa-miR-6770-3p,mirbase-hsa,3.0,3.0,3.0,5.0,6.0,2.0,7.0,8.0,9.0,3.0,6.0,6.0,0.8,1.4,0.8,1.9,2.5,0.8,0.7,1.0,1.2,0.2,0.7,0.6,61.0,1.1
hsa-miR-551a,mirbase-hsa,3.0,3.0,8.0,,1.0,,9.0,6.0,8.0,10.0,5.0,8.0,0.8,1.4,2.2,,0.4,,0.9,0.8,1.1,0.8,0.6,0.9,61.0,1.0
hsa-miR-6841-5p,mirbase-hsa,6.0,1.0,2.0,3.0,1.0,3.0,11.0,6.0,7.0,7.0,6.0,8.0,1.7,0.5,0.6,1.1,0.4,1.1,1.1,0.8,0.9,0.6,0.7,0.9,61.0,0.9
hsa-miR-376c-5p,mirbase-hsa,6.0,,1.0,0.0,3.0,2.0,10.0,7.0,6.0,9.0,7.0,9.0,1.7,,0.3,0.0,1.2,0.8,1.0,0.9,0.8,0.7,0.9,1.0,60.0,0.9
hsa-miR-302a-3p,mirbase-hsa,,,2.0,,,2.0,5.0,13.0,3.0,18.0,2.0,14.0,,,0.6,,,0.8,0.5,1.6,0.4,1.4,0.2,1.5,59.0,0.9
hsa-miR-106a-3p,mirbase-hsa,2.0,,1.0,2.0,1.0,,2.0,6.0,6.0,15.0,6.0,18.0,0.6,,0.3,0.8,0.4,,0.2,0.8,0.8,1.2,0.7,1.9,59.0,0.8
hsa-miR-4488,mirbase-hsa,6.0,1.0,8.0,13.0,6.0,18.0,2.0,1.0,1.0,,1.0,2.0,1.7,0.5,2.2,5.0,2.5,6.9,0.2,0.1,0.1,,0.1,0.2,59.0,1.8
hsa-miR-3120-3p,mirbase-hsa,2.0,3.0,4.0,3.0,3.0,,2.0,9.0,6.0,8.0,8.0,10.0,0.6,1.4,1.1,1.1,1.2,,0.2,1.1,0.8,0.6,1.0,1.1,58.0,0.9
hsa-miR-552-5p,mirbase-hsa,2.0,2.0,4.0,1.0,5.0,2.0,12.0,6.0,4.0,7.0,6.0,7.0,0.6,0.9,1.1,0.4,2.1,0.8,1.2,0.8,0.5,0.6,0.7,0.8,58.0,0.9
hsa-miR-6858-5p,mirbase-hsa,2.0,1.0,,1.0,4.0,,15.0,11.0,1.0,14.0,7.0,1.0,0.6,0.5,,0.4,1.7,,1.4,1.4,0.1,1.1,0.9,0.1,57.0,0.8
hsa-miR-888-5p,mirbase-hsa,2.0,1.0,,3.0,3.0,1.0,5.0,14.0,9.0,7.0,4.0,8.0,0.6,0.5,,1.1,1.2,0.4,0.5,1.8,1.2,0.6,0.5,0.9,57.0,0.8
hsa-miR-376b-5p,mirbase-hsa,6.0,,1.0,0.0,3.0,2.0,10.0,7.0,6.0,9.0,5.0,8.0,1.7,,0.3,0.0,1.2,0.8,1.0,0.9,0.8,0.7,0.6,0.9,57.0,0.9
hsa-miR-675-3p,mirbase-hsa,2.0,,,3.0,,,9.0,,13.0,10.0,6.0,13.0,0.6,,,1.1,,,0.9,,1.7,0.8,0.7,1.4,56.0,1.0
hsa-miR-548au-5p,mirbase-hsa,2.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,7.0,11.0,7.0,11.0,0.6,0.5,0.3,0.4,0.4,0.4,0.5,1.0,0.9,0.9,0.9,1.2,56.0,0.7
hsa-miR-217,mirbase-hsa,5.0,4.0,1.0,6.0,2.0,2.0,8.0,4.0,6.0,9.0,5.0,4.0,1.4,1.9,0.3,2.3,0.8,0.8,0.8,0.5,0.8,0.7,0.6,0.4,56.0,0.9
hsa-miR-3178,mirbase-hsa,,,,2.0,,,4.0,6.0,11.0,21.0,3.0,9.0,,,,0.8,,,0.4,0.8,1.4,1.7,0.4,1.0,56.0,0.9
hsa-miR-3661,mirbase-hsa,2.0,3.0,4.0,2.0,2.0,6.0,9.0,3.0,6.0,10.0,2.0,7.0,0.6,1.4,1.1,0.8,0.8,2.3,0.9,0.4,0.8,0.8,0.2,0.8,56.0,0.9
hsa-miR-3074-5p,mirbase-hsa,,,4.0,1.0,3.0,3.0,2.0,8.0,4.0,15.0,5.0,10.0,,,1.1,0.4,1.2,1.1,0.2,1.0,0.5,1.2,0.6,1.1,55.0,0.8
hsa-miR-1292-5p,mirbase-hsa,1.0,1.0,4.0,1.0,2.0,3.0,7.0,7.0,6.0,10.0,8.0,5.0,0.3,0.5,1.1,0.4,0.8,1.1,0.7,0.9,0.8,0.8,1.0,0.5,55.0,0.7
hsa-miR-4682,mirbase-hsa,,3.0,3.0,1.0,,6.0,16.0,8.0,8.0,7.0,,3.0,,1.4,0.8,0.4,,2.3,1.5,1.0,1.1,0.6,,0.3,55.0,1.0
hsa-miR-513c-5p,mirbase-hsa,3.0,2.0,6.0,5.0,3.0,1.0,5.0,7.0,2.0,13.0,6.0,2.0,0.8,0.9,1.6,1.9,1.2,0.4,0.5,0.9,0.3,1.1,0.7,0.2,55.0,0.9
hsa-miR-556-5p,mirbase-hsa,2.0,1.0,6.0,3.0,4.0,1.0,7.0,11.0,7.0,4.0,6.0,3.0,0.6,0.5,1.6,1.1,1.7,0.4,0.7,1.4,0.9,0.3,0.7,0.3,55.0,0.9
hsa-miR-4757-3p,mirbase-hsa,2.0,5.0,3.0,,1.0,1.0,7.0,12.0,3.0,8.0,6.0,6.0,0.6,2.4,0.8,,0.4,0.4,0.7,1.5,0.4,0.6,0.7,0.6,54.0,0.8
hsa-miR-3188,mirbase-hsa,,6.0,2.0,5.0,4.0,3.0,3.0,15.0,1.0,5.0,9.0,1.0,,2.9,0.6,1.9,1.7,1.1,0.3,1.9,0.1,0.4,1.1,0.1,54.0,1.1
hsa-miR-4636,mirbase-hsa,3.0,1.0,1.0,1.0,3.0,1.0,8.0,7.0,6.0,11.0,4.0,8.0,0.8,0.5,0.3,0.4,1.2,0.4,0.8,0.9,0.8,0.9,0.5,0.9,54.0,0.7
hsa-miR-1262,mirbase-hsa,,2.0,2.0,1.0,,,7.0,11.0,7.0,9.0,7.0,8.0,,0.9,0.6,0.4,,,0.7,1.4,0.9,0.7,0.9,0.9,54.0,0.8
hsa-miR-1278,mirbase-hsa,2.0,2.0,1.0,3.0,2.0,4.0,9.0,7.0,6.0,8.0,4.0,5.0,0.6,0.9,0.3,1.1,0.8,1.5,0.9,0.9,0.8,0.6,0.5,0.5,53.0,0.8
hsa-miR-655-5p,mirbase-hsa,5.0,1.0,5.0,2.0,2.0,4.0,12.0,7.0,1.0,4.0,3.0,7.0,1.4,0.5,1.4,0.8,0.8,1.5,1.2,0.9,0.1,0.3,0.4,0.8,53.0,0.8
hsa-miR-4783-3p,mirbase-hsa,5.0,1.0,2.0,1.0,3.0,1.0,7.0,6.0,5.0,11.0,5.0,5.0,1.4,0.5,0.6,0.4,1.2,0.4,0.7,0.8,0.7,0.9,0.6,0.5,52.0,0.7
hsa-miR-1228-5p,mirbase-hsa,7.0,2.0,4.0,1.0,1.0,5.0,12.0,5.0,7.0,6.0,2.0,,1.9,0.9,1.1,0.4,0.4,1.9,1.2,0.6,0.9,0.5,0.2,,52.0,0.9
hsa-miR-6802-3p,mirbase-hsa,2.0,2.0,2.0,2.0,4.0,2.0,5.0,8.0,5.0,5.0,9.0,6.0,0.6,0.9,0.6,0.8,1.7,0.8,0.5,1.0,0.7,0.4,1.1,0.6,52.0,0.8
hsa-miR-4780,mirbase-hsa,4.0,,4.0,,4.0,1.0,11.0,3.0,4.0,8.0,3.0,9.0,1.1,,1.1,,1.7,0.4,1.1,0.4,0.5,0.6,0.4,1.0,51.0,0.8
hsa-miR-3142,mirbase-hsa,12.0,5.0,6.0,4.0,3.0,2.0,8.0,7.0,3.0,1.0,,,3.4,2.4,1.6,1.5,1.2,0.8,0.8,0.9,0.4,0.1,,,51.0,1.3
hsa-miR-4687-5p,mirbase-hsa,1.0,1.0,2.0,,1.0,,8.0,7.0,8.0,7.0,8.0,8.0,0.3,0.5,0.6,,0.4,,0.8,0.9,1.1,0.6,1.0,0.9,51.0,0.7
