name,ref,SRR1103937.trimmed,SRR1103938.trimmed,SRR1103939.trimmed,SRR1103940.trimmed,SRR1103941.trimmed,SRR1103942.trimmed,SRR1103943.trimmed,SRR1103944.trimmed,SRR1103945.trimmed,SRR1103946.trimmed,SRR1103947.trimmed,SRR1103948.trimmed,SRR1103937.trimmed norm,SRR1103938.trimmed norm,SRR1103939.trimmed norm,SRR1103940.trimmed norm,SRR1103941.trimmed norm,SRR1103942.trimmed norm,SRR1103943.trimmed norm,SRR1103944.trimmed norm,SRR1103945.trimmed norm,SRR1103946.trimmed norm,SRR1103947.trimmed norm,SRR1103948.trimmed norm,total_reads,mean_norm
hsa-miR-3622b-5p,mirbase-hsa,,,,1.0,1.0,,1.0,3.0,,1.0,2.0,1.0,,,,0.4,0.4,,0.1,0.4,,0.1,0.2,0.1,10.0,0.2
hsa-miR-1537-5p,mirbase-hsa,,,,,,,1.0,1.0,,4.0,2.0,2.0,,,,,,,0.1,0.1,,0.3,0.2,0.2,10.0,0.2
hsa-miR-4446-5p,mirbase-hsa,,,,,1.0,1.0,1.0,4.0,,,1.0,2.0,,,,,0.4,0.4,0.1,0.5,,,0.1,0.2,10.0,0.3
hsa-miR-4726-5p,mirbase-hsa,1.0,,1.0,2.0,1.0,,2.0,1.0,1.0,,1.0,,0.3,,0.3,0.8,0.4,,0.2,0.1,0.1,,0.1,,10.0,0.3
hsa-miR-4803,mirbase-hsa,2.0,1.0,,,,1.0,,,,3.0,,3.0,0.6,0.5,,,,0.4,,,,0.2,,0.3,10.0,0.4
hsa-miR-4763-5p,mirbase-hsa,1.0,,1.0,,,1.0,3.0,2.0,1.0,,,1.0,0.3,,0.3,,,0.4,0.3,0.2,0.1,,,0.1,10.0,0.2
hsa-miR-4511,mirbase-hsa,1.0,,1.0,,,1.0,2.0,,1.0,1.0,1.0,2.0,0.3,,0.3,,,0.4,0.2,,0.1,0.1,0.1,0.2,10.0,0.2
hsa-miR-1914-5p,mirbase-hsa,1.0,,,,,1.0,4.0,1.0,,2.0,1.0,,0.3,,,,,0.4,0.4,0.1,,0.2,0.1,,10.0,0.2
hsa-miR-3134,mirbase-hsa,,,,,,,1.0,2.0,2.0,3.0,2.0,,,,,,,,0.1,0.2,0.3,0.2,0.2,,10.0,0.2
hsa-miR-500b-3p,mirbase-hsa,1.0,,1.0,,0.5,,,1.5,1.0,1.0,3.5,,0.3,,0.3,,0.2,,,0.2,0.1,0.1,0.4,,9.5,0.2
hsa-miR-4659a-3p,mirbase-hsa,,,,,,,,2.0,,3.5,2.0,2.0,,,,,,,,0.2,,0.3,0.2,0.2,9.5,0.2
hsa-miR-508-5p,mirbase-hsa,,1.0,,1.0,2.0,,2.0,,2.0,,1.0,,,0.5,,0.4,0.8,,0.2,,0.3,,0.1,,9.0,0.4
hsa-miR-5094,mirbase-hsa,,,2.0,,,,,,2.0,1.0,2.0,2.0,,,0.6,,,,,,0.3,0.1,0.2,0.2,9.0,0.3
hsa-miR-4796-5p,mirbase-hsa,1.0,,,,,1.0,,2.0,2.0,2.0,1.0,,0.3,,,,,0.4,,0.2,0.3,0.2,0.1,,9.0,0.2
hsa-miR-4662a-3p,mirbase-hsa,,,,1.0,,,1.0,2.0,2.0,1.0,2.0,,,,,0.4,,,0.1,0.2,0.3,0.1,0.2,,9.0,0.2
hsa-miR-6757-3p,mirbase-hsa,,1.0,,,,1.0,1.0,2.0,,2.0,,2.0,,0.5,,,,0.4,0.1,0.2,,0.2,,0.2,9.0,0.3
hsa-miR-6757-5p,mirbase-hsa,,1.0,1.0,,1.0,,,1.0,,4.0,,1.0,,0.5,0.3,,0.4,,,0.1,,0.3,,0.1,9.0,0.3
hsa-miR-6730-5p,mirbase-hsa,,1.0,1.0,,,,1.0,2.0,1.0,1.0,2.0,,,0.5,0.3,,,,0.1,0.2,0.1,0.1,0.2,,9.0,0.2
hsa-miR-6754-3p,mirbase-hsa,2.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,0.6,,,,0.4,,0.2,0.1,0.1,0.1,0.1,,9.0,0.2
hsa-miR-4433a-5p,mirbase-hsa,,,,,,,3.0,1.0,,3.0,2.0,,,,,,,,0.3,0.1,,0.2,0.2,,9.0,0.2
hsa-miR-6720-5p,mirbase-hsa,,,1.0,,,,3.0,1.0,2.0,,,2.0,,,0.3,,,,0.3,0.1,0.3,,,0.2,9.0,0.2
hsa-miR-6812-3p,mirbase-hsa,1.0,,,1.0,,,3.0,1.0,1.0,2.0,,,0.3,,,0.4,,,0.3,0.1,0.1,0.2,,,9.0,0.2
hsa-miR-6734-3p,mirbase-hsa,,,2.0,,,,1.0,,1.0,1.0,,4.0,,,0.6,,,,0.1,,0.1,0.1,,0.4,9.0,0.3
hsa-miR-6810-5p,mirbase-hsa,1.0,,1.0,,,,4.0,3.0,,,,,0.3,,0.3,,,,0.4,0.4,,,,,9.0,0.3
hsa-miR-4723-3p,mirbase-hsa,,,,1.0,,,3.0,,2.0,,2.0,1.0,,,,0.4,,,0.3,,0.3,,0.2,0.1,9.0,0.3
hsa-miR-6816-3p,mirbase-hsa,,,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,,,,0.3,0.4,0.4,,0.1,0.2,0.1,,0.2,,9.0,0.3
hsa-miR-367-3p,mirbase-hsa,,,,,,,1.0,1.0,,1.0,1.0,5.0,,,,,,,0.1,0.1,,0.1,0.1,0.5,9.0,0.2
hsa-miR-196a-5p,mirbase-hsa,,1.0,,1.0,2.0,,1.0,2.0,,2.0,,,,0.5,,0.4,0.8,,0.1,0.2,,0.2,,,9.0,0.4
hsa-miR-3124-3p,mirbase-hsa,,,,,,,4.0,,2.0,2.0,1.0,,,,,,,,0.4,,0.3,0.2,0.1,,9.0,0.2
hsa-miR-4766-3p,mirbase-hsa,,,1.0,,,,2.0,,,,1.0,5.0,,,0.3,,,,0.2,,,,0.1,0.5,9.0,0.3
hsa-miR-363-5p,mirbase-hsa,2.0,,1.0,,,,,4.0,1.0,,1.0,,0.6,,0.3,,,,,0.5,0.1,,0.1,,9.0,0.3
hsa-miR-6894-3p,mirbase-hsa,1.0,1.0,,,,,3.0,,1.0,2.0,,1.0,0.3,0.5,,,,,0.3,,0.1,0.2,,0.1,9.0,0.2
hsa-miR-6875-5p,mirbase-hsa,,,,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,,,0.4,0.4,,0.1,0.1,,0.2,0.1,0.1,9.0,0.2
hsa-miR-6886-5p,mirbase-hsa,,,1.0,2.0,,,,1.0,2.0,1.0,2.0,,,,0.3,0.8,,,,0.1,0.3,0.1,0.2,,9.0,0.3
hsa-miR-6871-5p,mirbase-hsa,,,2.0,,,1.0,,2.0,,1.0,,3.0,,,0.6,,,0.4,,0.2,,0.1,,0.3,9.0,0.3
hsa-miR-3678-5p,mirbase-hsa,3.0,,,,1.0,1.0,,2.0,,1.0,,1.0,0.8,,,,0.4,0.4,,0.2,,0.1,,0.1,9.0,0.3
hsa-miR-5691,mirbase-hsa,,,2.0,1.0,,,,,,,2.0,4.0,,,0.6,0.4,,,,,,,0.2,0.4,9.0,0.4
hsa-miR-6833-3p,mirbase-hsa,1.0,,,,,,3.0,2.0,1.0,2.0,,,0.3,,,,,,0.3,0.2,0.1,0.2,,,9.0,0.2
hsa-miR-6830-3p,mirbase-hsa,2.0,,,,,,3.0,1.0,1.0,,1.0,1.0,0.6,,,,,,0.3,0.1,0.1,,0.1,0.1,9.0,0.2
hsa-miR-548bb-5p,mirbase-hsa,,,0.2,,,0.3,,0.7,1.5,1.9,1.2,2.6,,,0.1,,,0.1,,0.1,0.2,0.1,0.1,0.3,8.5,0.2
hsa-miR-519b-3p,mirbase-hsa,0.5,,,,1.0,,1.6,,1.5,3.0,0.3,0.3,0.1,,,,0.4,,0.1,,0.2,0.2,0.0,0.0,8.2,0.2
hsa-miR-580-5p,mirbase-hsa,1.0,,1.0,,,1.0,1.0,,1.0,2.0,,1.0,0.3,,0.3,,,0.4,0.1,,0.1,0.2,,0.1,8.0,0.2
hsa-miR-4723-5p,mirbase-hsa,1.0,,,,,,3.0,2.0,1.0,,1.0,,0.3,,,,,,0.3,0.2,0.1,,0.1,,8.0,0.2
hsa-miR-599,mirbase-hsa,,,,,,,,3.0,,3.0,,2.0,,,,,,,,0.4,,0.2,,0.2,8.0,0.3
hsa-miR-5588-5p,mirbase-hsa,1.0,1.0,,1.0,1.0,,,,1.0,2.0,1.0,,0.3,0.5,,0.4,0.4,,,,0.1,0.2,0.1,,8.0,0.3
hsa-miR-4733-5p,mirbase-hsa,,,,,2.0,,2.0,1.0,,2.0,1.0,,,,,,0.8,,0.2,0.1,,0.2,0.1,,8.0,0.3
hsa-miR-4760-5p,mirbase-hsa,,,,,,,1.0,1.0,,3.0,2.0,1.0,,,,,,,0.1,0.1,,0.2,0.2,0.1,8.0,0.2
hsa-miR-581,mirbase-hsa,,,1.0,,,,,,,5.0,2.0,,,,0.3,,,,,,,0.4,0.2,,8.0,0.3
hsa-miR-5193,mirbase-hsa,,,,,,,4.0,,,2.0,1.0,1.0,,,,,,,0.4,,,0.2,0.1,0.1,8.0,0.2
hsa-miR-6509-3p,mirbase-hsa,,,,,,1.0,1.0,,4.0,,1.0,1.0,,,,,,0.4,0.1,,0.5,,0.1,0.1,8.0,0.2
hsa-miR-4638-5p,mirbase-hsa,,,,,,,2.0,1.0,,3.0,,2.0,,,,,,,0.2,0.1,,0.2,,0.2,8.0,0.2
hsa-miR-3162-3p,mirbase-hsa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,0.3,0.5,0.3,0.4,0.4,0.4,0.1,,,0.1,,,8.0,0.3
hsa-miR-1225-3p,mirbase-hsa,2.0,1.0,1.0,,,,2.0,,,2.0,,,0.6,0.5,0.3,,,,0.2,,,0.2,,,8.0,0.3
hsa-miR-7855-5p,mirbase-hsa,1.0,1.0,,1.0,3.0,,1.0,,,,1.0,,0.3,0.5,,0.4,1.2,,0.1,,,,0.1,,8.0,0.4
hsa-miR-7843-3p,mirbase-hsa,,1.0,2.0,,,,1.0,2.0,,1.0,1.0,,,0.5,0.6,,,,0.1,0.2,,0.1,0.1,,8.0,0.3
hsa-miR-183-3p,mirbase-hsa,,,,,,,,1.0,3.0,,,4.0,,,,,,,,0.1,0.4,,,0.4,8.0,0.3
hsa-miR-7158-5p,mirbase-hsa,,,2.0,,,,2.0,,2.0,,,2.0,,,0.6,,,,0.2,,0.3,,,0.2,8.0,0.3
hsa-miR-7155-3p,mirbase-hsa,,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,,,0.8,0.4,0.4,,,,0.1,0.1,,0.1,8.0,0.3
hsa-miR-6895-5p,mirbase-hsa,1.0,1.0,1.0,1.0,,,1.0,,,3.0,,,0.3,0.5,0.3,0.4,,,0.1,,,0.2,,,8.0,0.3
hsa-miR-3679-3p,mirbase-hsa,2.0,,,,,,3.0,1.0,2.0,,,,0.6,,,,,,0.3,0.1,0.3,,,,8.0,0.3
hsa-miR-6845-5p,mirbase-hsa,,,1.0,,,,3.0,1.0,,1.0,,2.0,,,0.3,,,,0.3,0.1,,0.1,,0.2,8.0,0.2
hsa-miR-6797-3p,mirbase-hsa,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,0.3,,0.3,,,,0.2,0.1,0.1,0.1,,0.1,8.0,0.2
hsa-miR-6789-5p,mirbase-hsa,,,,,,,,1.0,1.0,4.0,1.0,1.0,,,,,,,,0.1,0.1,0.3,0.1,0.1,8.0,0.2
hsa-miR-6782-3p,mirbase-hsa,,,2.0,1.0,,1.0,1.0,,,1.0,2.0,,,,0.6,0.4,,0.4,0.1,,,0.1,0.2,,8.0,0.3
hsa-miR-6776-3p,mirbase-hsa,,,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,,0.3,0.4,,,0.1,0.1,,0.2,0.1,0.1,8.0,0.2
hsa-miR-4440,mirbase-hsa,,,1.0,,,,2.0,,2.0,2.0,,1.0,,,0.3,,,,0.2,,0.3,0.2,,0.1,8.0,0.2
hsa-miR-670-5p,mirbase-hsa,,,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,0.3,0.8,,0.4,0.1,0.1,,0.1,0.1,,8.0,0.3
hsa-miR-4504,mirbase-hsa,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,0.3,0.5,0.3,,,0.4,0.1,,0.1,0.1,,0.1,8.0,0.2
hsa-miR-1288-3p,mirbase-hsa,,1.0,,1.0,,,,1.0,1.0,1.0,,3.0,,0.5,,0.4,,,,0.1,0.1,0.1,,0.3,8.0,0.3
hsa-miR-4695-3p,mirbase-hsa,1.0,1.0,,,1.0,,,1.0,,3.0,,1.0,0.3,0.5,,,0.4,,,0.1,,0.2,,0.1,8.0,0.3
hsa-miR-520g-3p,mirbase-hsa,,,,,,1.0,1.0,2.0,0.5,1.0,1.0,1.5,,,,,,0.4,0.1,0.2,0.1,0.1,0.1,0.2,8.0,0.2
hsa-miR-1273a,mirbase-hsa,,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,,0.5,0.6,,,,0.1,,,0.1,0.2,0.1,8.0,0.3
hsa-miR-5092,mirbase-hsa,,,,,,,4.0,2.0,1.0,1.0,,,,,,,,,0.4,0.2,0.1,0.1,,,8.0,0.2
hsa-miR-527,mirbase-hsa,0.5,0.5,,,,,0.3,0.3,2.5,2.0,0.3,1.5,0.1,0.2,,,,,0.0,0.0,0.3,0.2,0.0,0.2,8.0,0.1
hsa-miR-518a-5p,mirbase-hsa,0.5,0.5,,,,,0.3,0.3,2.5,2.0,0.3,1.5,0.1,0.2,,,,,0.0,0.0,0.3,0.2,0.0,0.2,8.0,0.1
hsa-miR-520d-5p,mirbase-hsa,,,,,1.0,,1.3,0.3,2.0,1.0,1.3,1.0,,,,,0.4,,0.1,0.0,0.3,0.1,0.2,0.1,8.0,0.2
hsa-miR-548ap-5p,mirbase-hsa,1.0,0.3,0.7,,,,1.0,1.0,0.3,1.0,0.7,1.8,0.3,0.2,0.2,,,,0.1,0.1,0.0,0.1,0.1,0.2,7.8,0.1
hsa-miR-548an,mirbase-hsa,,,0.2,,,,,3.2,,1.3,,3.0,,,0.1,,,,,0.4,,0.1,,0.3,7.7,0.2
hsa-miR-451b,mirbase-hsa,,,,,,,1.0,0.5,0.5,2.5,1.0,2.0,,,,,,,0.1,0.1,0.1,0.2,0.1,0.2,7.5,0.1
hsa-miR-6129,mirbase-hsa,1.0,1.0,,,1.0,,1.5,,,,2.0,1.0,0.3,0.5,,,0.4,,0.1,,,,0.2,0.1,7.5,0.3
hsa-miR-1244,mirbase-hsa,3.0,1.0,1.0,,,,2.0,,,,,,0.8,0.5,0.3,,,,0.2,,,,,,7.0,0.4
hsa-miR-520a-3p,mirbase-hsa,,,,3.0,,,1.0,,1.0,2.0,,,,,,1.1,,,0.1,,0.1,0.2,,,7.0,0.4
hsa-miR-7851-3p,mirbase-hsa,,,,1.0,,,,3.0,1.0,,1.0,1.0,,,,0.4,,,,0.4,0.1,,0.1,0.1,7.0,0.2
hsa-miR-1289,mirbase-hsa,,,,1.0,,,1.0,2.0,1.0,2.0,,,,,,0.4,,,0.1,0.2,0.1,0.2,,,7.0,0.2
hsa-miR-6793-3p,mirbase-hsa,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,0.1,0.1,0.1,0.1,0.2,0.1,7.0,0.1
hsa-miR-4750-3p,mirbase-hsa,,,1.0,,,,2.0,1.0,1.0,2.0,,,,,0.3,,,,0.2,0.1,0.1,0.2,,,7.0,0.2
hsa-miR-3181,mirbase-hsa,,,1.0,,,1.0,1.0,,1.0,,1.0,2.0,,,0.3,,,0.4,0.1,,0.1,,0.1,0.2,7.0,0.2
hsa-miR-3192-3p,mirbase-hsa,,2.0,,1.0,,,,3.0,,1.0,,,,0.9,,0.4,,,,0.4,,0.1,,,7.0,0.4
hsa-miR-5088-5p,mirbase-hsa,1.0,,,,,,1.0,,,2.0,1.0,2.0,0.3,,,,,,0.1,,,0.2,0.1,0.2,7.0,0.2
hsa-miR-6792-3p,mirbase-hsa,,,,2.0,,,2.0,,,,2.0,1.0,,,,0.8,,,0.2,,,,0.2,0.1,7.0,0.3
hsa-miR-6777-5p,mirbase-hsa,1.0,,2.0,,,1.0,1.0,,,1.0,,1.0,0.3,,0.6,,,0.4,0.1,,,0.1,,0.1,7.0,0.3
hsa-miR-5001-5p,mirbase-hsa,,,2.0,1.0,,,,1.0,,2.0,1.0,,,,0.6,0.4,,,,0.1,,0.2,0.1,,7.0,0.3
hsa-miR-3129-5p,mirbase-hsa,2.0,,,1.0,,,2.0,,2.0,,,,0.6,,,0.4,,,0.2,,0.3,,,,7.0,0.3
hsa-miR-4538,mirbase-hsa,,,,,,,1.0,3.0,1.0,,2.0,,,,,,,,0.1,0.4,0.1,,0.2,,7.0,0.2
hsa-miR-6514-3p,mirbase-hsa,2.0,1.0,,,,,,1.0,1.0,,2.0,,0.6,0.5,,,,,,0.1,0.1,,0.2,,7.0,0.3
hsa-miR-3928-5p,mirbase-hsa,,,,,,,2.0,,,2.0,2.0,1.0,,,,,,,0.2,,,0.2,0.2,0.1,7.0,0.2
hsa-miR-6892-5p,mirbase-hsa,,,,,,,4.0,,,2.0,1.0,,,,,,,,0.4,,,0.2,0.1,,7.0,0.2
hsa-miR-6884-5p,mirbase-hsa,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,0.4,,,0.1,0.1,0.1,0.2,0.1,,7.0,0.2
hsa-miR-3913-3p,mirbase-hsa,,,,,,,2.0,1.0,1.0,2.0,,1.0,,,,,,,0.2,0.1,0.1,0.2,,0.1,7.0,0.1
hsa-miR-6867-5p,mirbase-hsa,2.0,,,,,2.0,,,2.0,,,1.0,0.6,,,,,0.8,,,0.3,,,0.1,7.0,0.4
hsa-miR-3678-3p,mirbase-hsa,1.0,,,,,,1.0,3.0,2.0,,,,0.3,,,,,,0.1,0.4,0.3,,,,7.0,0.3
hsa-miR-513a-5p,mirbase-hsa,,,1.0,,1.0,,,,,4.0,1.0,,,,0.3,,0.4,,,,,0.3,0.1,,7.0,0.3
hsa-miR-4758-3p,mirbase-hsa,1.0,,1.0,,,,2.0,1.0,,1.0,,1.0,0.3,,0.3,,,,0.2,0.1,,0.1,,0.1,7.0,0.2
hsa-miR-5689,mirbase-hsa,1.0,1.0,,,,,,,,5.0,,,0.3,0.5,,,,,,,,0.4,,,7.0,0.4
hsa-miR-5004-5p,mirbase-hsa,,,1.0,,,2.0,,,2.0,1.0,,1.0,,,0.3,,,0.8,,,0.3,0.1,,0.1,7.0,0.3
hsa-miR-4795-5p,mirbase-hsa,,2.0,,,,1.0,1.0,1.0,2.0,,,,,0.9,,,,0.4,0.1,0.1,0.3,,,,7.0,0.4
hsa-miR-4777-3p,mirbase-hsa,1.0,,,,,,3.0,,,1.0,2.0,,0.3,,,,,,0.3,,,0.1,0.2,,7.0,0.2
hsa-miR-6751-5p,mirbase-hsa,,,,1.0,,3.0,1.0,1.0,,,1.0,,,,,0.4,,1.1,0.1,0.1,,,0.1,,7.0,0.4
hsa-miR-6751-3p,mirbase-hsa,1.0,,,,,1.0,1.0,,1.0,1.0,2.0,,0.3,,,,,0.4,0.1,,0.1,0.1,0.2,,7.0,0.2
hsa-miR-4761-3p,mirbase-hsa,,,1.0,,,,,2.0,,3.0,,1.0,,,0.3,,,,,0.2,,0.2,,0.1,7.0,0.2
hsa-miR-3116,mirbase-hsa,,,1.0,,,,2.0,,1.0,1.0,2.0,,,,0.3,,,,0.2,,0.1,0.1,0.2,,7.0,0.2
hsa-miR-1255b-5p,mirbase-hsa,,,,,,,1.0,2.0,1.5,,1.0,1.0,,,,,,,0.1,0.2,0.2,,0.1,0.1,6.5,0.2
hsa-miR-4306,mirbase-hsa,0.5,,,,1.0,,0.5,1.0,1.0,0.5,0.5,1.5,0.1,,,,0.4,,0.1,0.1,0.1,0.0,0.1,0.2,6.5,0.1
hsa-miR-3679-5p,mirbase-hsa,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,0.3,,0.3,0.4,,,,0.1,,0.1,0.1,,6.0,0.2
hsa-miR-4804-5p,mirbase-hsa,,,,,2.0,,1.0,2.0,,1.0,,,,,,,0.8,,0.1,0.2,,0.1,,,6.0,0.3
hsa-miR-6793-5p,mirbase-hsa,,,1.0,,,,2.0,,1.0,,,2.0,,,0.3,,,,0.2,,0.1,,,0.2,6.0,0.2
hsa-miR-450a-1-3p,mirbase-hsa,1.0,,,1.0,,,1.0,,1.0,,2.0,,0.3,,,0.4,,,0.1,,0.1,,0.2,,6.0,0.2
hsa-miR-4776-5p,mirbase-hsa,,1.0,,,,,1.0,,1.0,2.0,1.0,,,0.5,,,,,0.1,,0.1,0.2,0.1,,6.0,0.2
hsa-miR-4660,mirbase-hsa,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,0.3,,,0.4,0.4,,0.1,,0.1,0.1,,,6.0,0.2
hsa-miR-7157-3p,mirbase-hsa,1.0,,2.0,,,,1.0,1.0,,,1.0,,0.3,,0.6,,,,0.1,0.1,,,0.1,,6.0,0.2
hsa-miR-3616-5p,mirbase-hsa,1.0,,,,,1.0,,3.0,,,,1.0,0.3,,,,,0.4,,0.4,,,,0.1,6.0,0.3
hsa-miR-6840-3p,mirbase-hsa,1.0,,,,,,2.0,2.0,1.0,,,,0.3,,,,,,0.2,0.2,0.1,,,,6.0,0.2
hsa-miR-5708,mirbase-hsa,,,,1.0,,1.0,,1.0,2.0,1.0,,,,,,0.4,,0.4,,0.1,0.3,0.1,,,6.0,0.2
hsa-miR-5088-3p,mirbase-hsa,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,0.3,,0.4,,0.1,0.1,0.1,,,0.1,6.0,0.2
hsa-miR-4522,mirbase-hsa,2.0,,,,,,1.0,,1.0,,,2.0,0.6,,,,,,0.1,,0.1,,,0.2,6.0,0.2
hsa-miR-4670-3p,mirbase-hsa,1.0,,,,,,,1.0,1.0,1.0,2.0,,0.3,,,,,,,0.1,0.1,0.1,0.2,,6.0,0.2
hsa-miR-578,mirbase-hsa,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,0.8,,0.4,0.1,,,0.1,0.1,,6.0,0.3
hsa-miR-4709-3p,mirbase-hsa,,,,,,,3.0,,,1.0,2.0,,,,,,,,0.3,,,0.1,0.2,,6.0,0.2
hsa-miR-1915-5p,mirbase-hsa,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,0.1,0.1,0.3,,0.1,0.1,6.0,0.1
hsa-miR-6850-3p,mirbase-hsa,1.0,,,,,,1.0,,,1.0,2.0,1.0,0.3,,,,,,0.1,,,0.1,0.2,0.1,6.0,0.2
hsa-miR-6861-3p,mirbase-hsa,,,,,1.0,,1.0,,,,1.0,3.0,,,,,0.4,,0.1,,,,0.1,0.3,6.0,0.2
hsa-miR-4790-3p,mirbase-hsa,,,,1.0,,1.0,2.0,,,2.0,,,,,,0.4,,0.4,0.2,,,0.2,,,6.0,0.3
hsa-miR-4697-3p,mirbase-hsa,2.0,,,,,,1.0,2.0,1.0,,,,0.6,,,,,,0.1,0.2,0.1,,,,6.0,0.3
hsa-miR-4790-5p,mirbase-hsa,1.0,,1.0,,,1.0,,1.0,,2.0,,,0.3,,0.3,,,0.4,,0.1,,0.2,,,6.0,0.2
hsa-miR-6838-5p,mirbase-hsa,,,,2.0,,,2.0,,,1.0,1.0,,,,,0.8,,,0.2,,,0.1,0.1,,6.0,0.3
hsa-miR-6815-5p,mirbase-hsa,,,1.0,,2.0,1.0,,1.0,,1.0,,,,,0.3,,0.8,0.4,,0.1,,0.1,,,6.0,0.3
hsa-miR-1273g-5p,mirbase-hsa,3.0,,,,,,,1.0,,1.0,,1.0,0.8,,,,,,,0.1,,0.1,,0.1,6.0,0.3
hsa-miR-6879-3p,mirbase-hsa,1.0,,,,,,1.0,2.0,,1.0,,1.0,0.3,,,,,,0.1,0.2,,0.1,,0.1,6.0,0.2
hsa-miR-1273e,mirbase-hsa,1.0,,,1.0,1.0,,,,,,2.0,1.0,0.3,,,0.4,0.4,,,,,,0.2,0.1,6.0,0.3
hsa-miR-4687-3p,mirbase-hsa,,,,,2.0,,2.0,,1.0,1.0,,,,,,,0.8,,0.2,,0.1,0.1,,,6.0,0.3
hsa-miR-4999-3p,mirbase-hsa,,,,,,1.0,,3.0,,,2.0,,,,,,,0.4,,0.4,,,0.2,,6.0,0.3
hsa-miR-4651,mirbase-hsa,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,0.1,0.4,0.1,,,0.1,6.0,0.2
hsa-miR-3677-5p,mirbase-hsa,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,0.1,0.1,0.2,0.1,0.1,6.0,0.1
hsa-miR-6834-3p,mirbase-hsa,2.0,,,,,,,,,1.0,3.0,,0.6,,,,,,,,,0.1,0.4,,6.0,0.3
hsa-miR-206,mirbase-hsa,2.0,,,,,0.5,0.5,1.0,,1.0,,1.0,0.6,,,,,0.2,0.1,0.1,,0.1,,0.1,6.0,0.2
hsa-miR-3659,mirbase-hsa,,,,1.0,,,3.0,,1.0,,,1.0,,,,0.4,,,0.3,,0.1,,,0.1,6.0,0.2
hsa-miR-4520-5p,mirbase-hsa,,,,,,1.0,4.0,1.0,,,,,,,,,,0.4,0.4,0.1,,,,,6.0,0.3
hsa-miR-4732-5p,mirbase-hsa,2.0,1.0,,,,,2.0,,,,,1.0,0.6,0.5,,,,,0.2,,,,,0.1,6.0,0.3
hsa-miR-412-3p,mirbase-hsa,,1.0,2.0,,1.0,,,2.0,,,,,,0.5,0.6,,0.4,,,0.2,,,,,6.0,0.4
hsa-miR-5587-5p,mirbase-hsa,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,0.3,0.4,,0.4,0.1,,,0.2,,,6.0,0.3
hsa-miR-1227-3p,mirbase-hsa,,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,0.1,0.2,0.1,,0.1,0.1,6.0,0.1
hsa-miR-519d-3p,mirbase-hsa,,,,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,0.1,0.1,0.4,0.1,6.0,0.2
hsa-miR-3150a-5p,mirbase-hsa,,,,,,,,2.0,1.0,3.0,,,,,,,,,,0.2,0.1,0.2,,,6.0,0.2
hsa-miR-6727-5p,mirbase-hsa,,,,1.0,,,1.0,,2.0,1.0,,1.0,,,,0.4,,,0.1,,0.3,0.1,,0.1,6.0,0.2
hsa-miR-875-5p,mirbase-hsa,1.0,,,,,,1.0,,,,1.0,3.0,0.3,,,,,,0.1,,,,0.1,0.3,6.0,0.2
hsa-miR-4740-5p,mirbase-hsa,,,1.0,,,,,,,3.0,2.0,,,,0.3,,,,,,,0.2,0.2,,6.0,0.3
hsa-miR-3158-5p,mirbase-hsa,,,,1.0,,,2.0,,,,1.0,2.0,,,,0.4,,,0.2,,,,0.1,0.2,6.0,0.2
hsa-miR-6769b-3p,mirbase-hsa,,,,1.0,,,,,4.0,,,1.0,,,,0.4,,,,,0.5,,,0.1,6.0,0.3
hsa-miR-5579-5p,mirbase-hsa,,,,,,,,2.0,,,2.0,2.0,,,,,,,,0.2,,,0.2,0.2,6.0,0.2
hsa-miR-3140-3p,mirbase-hsa,,,1.0,,1.0,,2.0,1.0,,,,1.0,,,0.3,,0.4,,0.2,0.1,,,,0.1,6.0,0.2
hsa-miR-6763-3p,mirbase-hsa,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,0.3,,,,,,0.1,0.1,0.1,,0.1,0.1,6.0,0.1
hsa-miR-4498,mirbase-hsa,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,6.0,0.1
